,year,number,released,item_library_URL,standard_map_URL,type,reporting category,standard,item description,pts,school%,state%,school_state_diff,Cluster,text_type
81,2022,16,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL308518&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.5,SR,LA,L.PK-12.5,Analyze figurative language in an article.,1,87,83,4,Vocabulary Acquisition and Use,Informational
82,2022,17,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL308510&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.7,SR,RE,R.PK-12.7,Analyze a photograph to further understand a key idea presented in an article.,1,63,56,7,Integration of Knowledge and Ideas,Informational
83,2022,18,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL308513&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Determine a question that is unanswered in an article.,1,60,60,0,Key Ideas and Details,Informational
84,2022,19,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL916444331&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Determine unique and shared characteristics of animals described in an article.,2,62,53,9,Key Ideas and Details,Informational
85,2022,20,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835421936&YearCode=2022,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.5,SR,RE,R.PK-12.5,Analyze how a specific paragraph in a passage contributes to the development of the plot.,1,84,59,25,Craft and Structure,Literature
86,2022,21,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835420555&YearCode=2022,SR,RE,R.PK-12.5,Analyze how a specific paragraph helps develop a passage.,1,79,73,6,Craft and Structure,Literature
87,2022,22,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL903544223&YearCode=2022,SR,LA,L.PK-12.2,Determine the function of punctuation used in a sentence.,1,86,80,6,Conventions,Literature
88,2022,23,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835420875&YearCode=2022,SR,LA,L.PK-12.5,Analyze the effect of figurative language in a passage and choose a detail in the passage that creates a similar effect.,2,68,57,11,Vocabulary Acquisition and Use,Literature
89,2022,24,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835421418&YearCode=2022,SR,RE,R.PK-12.4,Determine the tone of a passage based on a portion of the text.,1,93,80,13,Craft and Structure,Literature
90,2022,25,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835419727&YearCode=2022,SR,RE,R.PK-12.6,Analyze how an author reveals a character's point of view.,1,79,68,11,Craft and Structure,Literature
91,2022,26,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835417652&YearCode=2022,SR,RE,R.PK-12.4,Analyze the impact of word choice in a passage.,1,73,71,2,Craft and Structure,Literature
92,2022,27,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835422818&YearCode=2022,SR,RE,R.PK-12.1,Make an inference about a character in a passage.,1,81,71,10,Key Ideas and Details,Literature
93,2022,28,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835401351&YearCode=2022,SR,RE,R.PK-12.3,Analyze how a character feels at different points of a passage.,2,75,68,7,Key Ideas and Details,Literature
94,2022,29,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835402993&YearCode=2022,SR,RE,R.PK-12.6,Analyze how an author uses point of view to develop a character.,1,54,57,-3,Craft and Structure,Literature
95,2022,30,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL835415824&YearCode=2022,SR,RE,R.PK-12.2,"Determine a theme of a passage.
",1,73,71,2,Key Ideas and Details,Literature
96,2022,31,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL911525969&YearCode=2022,ES,-,-,Write an essay explaining the methods used by an author to make a passage interesting; use details from the passage to support your explanation.,8,53,37,16,WR Combined (Conv/Idea Dev),Literature
97,2022,WR12.IDEA1,,,,ES,WR,,Essay 12 Writing ( idea development ),5,43,30,13,,Both
98,2022,LA12.CONV1,,,,ES,LA,,Essay 12 Language ( conventions ),3,70,47,23,,Both
99,2022,WR31.IDEA2,,,,ES,WR,,Essay 31 Writing ( idea development ),5,45,32,13,,Literature
100,2022,LA31.CONV2,,,,ES,LA,,Essay 31 Language ( conventions ),3,66,45,21,,Literature
101,2023,1,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL808245411&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Analyze how paragraphs in a passage develop a character.,1,79,70,9,Key Ideas and Details,Literature
102,2023,2,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL806979864&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Analyze the impact of word choice in a passage.,1,84,72,12,Craft and Structure,Literature
103,2023,3,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807001596&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.5,SR,RE,R.PK-12.5,Determine how a particular paragraph contributes to the development of ideas in a passage.,1,66,64,2,Craft and Structure,Literature
104,2023,4,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807011414&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Determine the reason for a character's action in a passage.,1,61,59,2,Key Ideas and Details,Literature
105,2023,5,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807011890&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Make an inference about a character in a passage.,1,67,66,1,Key Ideas and Details,Literature
106,2023,6,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807002174&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Make an inference based on a detail from a passage.,1,72,70,2,Key Ideas and Details,Literature
107,2023,7,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL808246461&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Select evidence to support an inference about a character in a passage.,2,61,60,1,Key Ideas and Details,Literature
108,2023,8,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807009150&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.4,SR,LA,L.PK-12.4,Determine the meaning of a word in context.,1,82,72,10,Vocabulary Acquisition and Use,Literature
109,2023,9,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807010236&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Analyze how an interaction between characters helps to advance the plot in a passage.,1,50,45,5,Key Ideas and Details,Literature
110,2023,10,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807062301&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.2,SR,RE,R.PK-12.2,Identify how the interactions of characters help to develop a central idea of a passage.,2,47,46,1,Key Ideas and Details,Literature
111,2023,11,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807061702&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Analyze symbolism in a passage.,1,74,67,7,Craft and Structure,Literature
112,2023,12,FALSE,,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL807016586&YearCode=2023,ES,-,-,Write an essay that explains how a character changes over the course of a passage; use information from the passage to support the explanation.,8,53,40,13,WR Combined (Conv/Idea Dev),Literature
113,2023,13,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL009438210&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Identify the literary technique used in a specific section of a poem and its purpose.,2,49,48,1,Craft and Structure,Literature
114,2023,14,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL009514238&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.5,SR,RE,R.PK-12.5,Explain how particular sections of a passage contribute to the reader's understanding.,1,59,62,-3,Craft and Structure,Literature
115,2023,15,TRUE,https://mcas.digitalitemlibrary.com/home?subject=ELA&grades=Grade%206&view=ALL&itemUIN=EL006639933&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.6,SR,RE,R.PK-12.6,Explain how details in a poem reveal the point of view of the speaker.,1,47,53,-6,Craft and Structure,Literature
116,2023,16,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007074213&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.4,SR,LA,L.PK-12.4,Determine the meaning of a word in context.,1,80,80,0,Vocabulary Acquisition and Use,Literature
117,2023,17,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007077860&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Identify a detail that helps develop a key idea in a passage.,1,67,59,8,Key Ideas and Details,Informational
118,2023,18,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007077078&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.7,SR,RE,R.PK-12.7,Analyze how an illustration supports a key idea developed in a passage.,1,83,77,6,Integration of Knowledge and Ideas,Informational
119,2023,19,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007076177&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.6,SR,RE,R.PK-12.6,Determine an author's point of view in a passage.,1,78,72,6,Craft and Structure,Informational
120,2023,20,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL008445593&YearCode=2023,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Analyze how word choice contributes to an understanding of a passage.,1,72,67,5,Craft and Structure,Informational
121,2023,21,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL008281454&YearCode=2023,SR,LA,L.PK-12.2,Determine the function of punctuation used in a sentence.,1,57,54,3,Conventions,Informational
122,2023,22,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007074445&YearCode=2023,SR,LA,L.PK-12.2,Determine the function of punctuation used in a sentence.,1,72,67,5,Conventions,Informational
123,2023,23,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007078526&YearCode=2023,SR,RE,R.PK-12.5,Analyze how a paragraph in a passage contributes to the development of an important idea.,1,69,70,-1,Craft and Structure,Informational
124,2023,24,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL008355&YearCode=2023,SR,RE,R.PK-12.5,Contrast how particular sections of two passages contribute to the development of ideas.,2,77,68,9,Craft and Structure,Informational
125,2023,25,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL008181021&YearCode=2023,SR,RE,R.PK-12.3,Compare and contrast experiences of characters in different passages.,2,73,68,5,Key Ideas and Details,Informational
126,2023,26,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007075911&YearCode=2023,SR,RE,R.PK-12.2,Determine how details in a passage help to develop a central idea.,1,80,74,6,Key Ideas and Details,Informational
127,2023,27,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL007051004&YearCode=2023,ES,-,-,Write an essay that explains actions taken that led to success; use information from the passages to support the explanation.,8,42,38,4,WR Combined (Conv/Idea Dev),Informational
128,2023,28,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL006738734&YearCode=2023,SR,RE,R.PK-12.1,Make an inference about a character based on a specific detail from a poem.,1,49,48,1,Key Ideas and Details,Literature
129,2023,29,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL006742548&YearCode=2023,SR,RE,R.PK-12.5,Determine what particular details symbolize in a poem.,1,36,34,2,Craft and Structure,Literature
130,2023,30,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL009978066&YearCode=2023,SR,RE,R.PK-12.6,Analyze the reason a poet uses a particular point of view.,1,78,65,13,Craft and Structure,Literature
131,2023,31,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL009564267&YearCode=2023,SR,RE,R.PK-12.2,Determine a theme developed in a poem.,1,51,51,0,Key Ideas and Details,Literature
132,2023,WR12.IDEA1,,,,ES,WR,,Essay 12 Writing ( idea development ),5,44,34,10,,Literature
133,2023,LA12.CONV1,,,,ES,LA,,Essay 12 Language ( conventions ),3,68,50,18,,Literature
134,2023,WR27.IDEA2,,,,ES,WR,,Essay 27 Writing ( idea development ),5,30,29,1,,Informational
135,2023,LA27.CONV2,,,,ES,LA,,Essay 27 Language ( conventions ),3,60,53,7,,Informational
136,2024,1,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL211482852&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Make an inference about a character in a passage.,1,76,67,9,Key Ideas and Details,Literature
137,2024,2,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206071655&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.5,SR,LA,L.PK-12.5,Analyze the effect of figurative language in a passage.,1,52,41,11,Vocabulary Acquisition and Use,Literature
138,2024,3,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206072413&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Analyze the relationship of  two characters in a passage.,1,91,83,8,Key Ideas and Details,Literature
139,2024,4,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206055338&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Make an inference based on specific information in a passage.,1,87,81,6,Key Ideas and Details,Literature
140,2024,5,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206073117&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.7,SR,RE,R.PK-12.7,Determine how a diagram supports information presented in a passage.,1,65,60,5,Integration of Knowledge and Ideas,Informational
141,2024,6,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206156401&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.5,SR,RE,R.PK-12.5,Explain how a particular section of a passage contributes to the development of ideas.,1,68,67,1,Craft and Structure,Informational
142,2024,7,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206131013&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.4,SR,LA,L.PK-12.4,Determine the meaning of a word in context.,1,77,66,11,Vocabulary Acquisition and Use,Informational
143,2024,8,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206069631&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.2,SR,RE,R.PK-12.2,Identify a detail that supports a central idea in a passage.,1,91,81,10,Key Ideas and Details,Informational
144,2024,9,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206147428&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Analyze how a section of a passage develops an important idea and choose supporting evidence.,2,53,53,0,Key Ideas and Details,Informational
145,2024,10,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206054907&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.2,SR,RE,R.PK-12.2,Identify a shared central idea in two passages.,1,80,70,10,Key Ideas and Details,Informational
146,2024,11,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL209683892&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.6,SR,RE,R.PK-12.6,Determine the differences in point of view of the authors of two passages on similar topics.,2,50,37,13,Craft and Structure,Informational
147,2024,12,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL206144523&YearCode=2024,ES,-,-,Write an essay explaining the traits that helped make individuals in the passages successful; use information from the passages to support the explanation.,8,59,45,14,WR Combined (Conv/Idea Dev),Informational
148,2024,13,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028261263&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Determine the reason for a character's actions in a passage.,1,77,71,6,Key Ideas and Details,Literature
149,2024,14,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028044247&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.1,SR,RE,R.PK-12.1,Make an inference about a character in a passage.,1,80,73,7,Key Ideas and Details,Literature
150,2024,15,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL027973437&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Determine how a section of a passage helps develop a character.,1,61,47,14,Key Ideas and Details,Literature
151,2024,16,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028278272&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.3,SR,RE,R.PK-12.3,Determine the reason for a character's actions in a passage.,1,78,64,14,Key Ideas and Details,Literature
152,2024,17,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028337921&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Determine how a phrase reveals aspects of a character in a passage and identify supporting evidence.,2,80,69,11,Craft and Structure,Literature
153,2024,18,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028283260&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Determine the tone in a section of a passage.,1,87,75,12,Craft and Structure,Literature
154,2024,19,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL027853702&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=L.PK-12.4,SR,LA,L.PK-12.4,Determine the meaning of a word in context.,1,88,80,8,Vocabulary Acquisition and Use,Literature
155,2024,20,TRUE,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028340179&YearCode=2024,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=R.PK-12.4,SR,RE,R.PK-12.4,Determine how a phrase reveals an important detail about a character in a passage and identify supporting evidence.,2,75,62,13,Craft and Structure,Literature
156,2024,21,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028474800&YearCode=2024,SR,LA,L.PK-12.2,Identify a sentence from a passage that uses punctuation for a specific purpose.,1,25,33,-8,Conventions,Literature
157,2024,22,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028171110&YearCode=2024,SR,RE,R.PK-12.2,Determine the best summary of a passage.,1,83,77,6,Key Ideas and Details,Literature
158,2024,23,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028464862&YearCode=2024,SR,RE,R.PK-12.5,Determine how particular details contribute to the development of ideas in a passage.,1,52,51,1,Craft and Structure,Literature
159,2024,24,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL028556260&YearCode=2024,ES,-,-,Write a narrative that tells what happens next in a passage.,8,52,34,18,WR Combined (Conv/Idea Dev),Literature
160,2024,25,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL208346712&YearCode=2024,SR,RE,R.PK-12.5,Determine the effect of a repeating phrase in a poem.,1,65,61,4,Craft and Structure,Literature
161,2024,26,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL208431592&YearCode=2024,SR,RE,R.PK-12.4,Identify the mood of a poem.,1,63,56,7,Craft and Structure,Literature
162,2024,27,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL215337440&YearCode=2024,SR,RE,R.PK-12.5,Identify the structure of a poem.,1,82,73,9,Craft and Structure,Literature
163,2024,28,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL208352214&YearCode=2024,SR,RE,R.PK-12.3,Analyze a poem to determine a trait of a speaker.,1,84,79,5,Key Ideas and Details,Literature
164,2024,29,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL216269224&YearCode=2024,SR,LA,L.PK-12.2,Determine the function of punctuation used in a line of a poem.,1,78,70,8,Conventions,Literature
165,2024,30,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL208956821&YearCode=2024,SR,RE,R.PK-12.2,Identify a theme of a poem.,1,59,50,9,Key Ideas and Details,Literature
166,2024,31,FALSE,,http://www.doe.mass.edu/mcas/search/question.aspx?uin=EL216263506&YearCode=2024,SR,RE,R.PK-12.1,Identify questions explored in a poem.,2,54,53,1,Key Ideas and Details,Literature
167,2024,WR12.IDEA1,,,,ES,WR,,Essay 12 Writing ( idea development ),5,47,37,10,,Informational
168,2024,LA12.CONV1,,,,ES,LA,,Essay 12 Language ( conventions ),3,78,59,19,,Informational
169,2024,WR24.IDEA2,,,,ES,WR,,Essay 24 Writing ( idea development ),5,46,28,18,,Literature
170,2024,LA24.CONV2,,,,ES,LA,,Essay 24 Language ( conventions ),3,62,45,17,,Literature